Thumb,Index,Middle,Ring,Pinky,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,gesture
1.0,0.97,1.0,1.0,0.0,4791.59,17386.89,-18033.49,-322.49,147.39,-301.64,I LOVE YOU
0.9281,0.9124,1.0,1.0,0.0,4731.59,17434.89,-17773.49,-162.49,266.39,-143.64,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,4555.59,17326.89,-17589.49,-6.49,-152.61,52.36,I LOVE YOU
1.0,0.9923,1.0,1.0,0.1765,4943.59,17290.89,-17453.49,153.51,35.39,135.36,I LOVE YOU
1.0,0.8927,1.0,1.0,0.0,5091.59,17182.89,-17753.49,289.51,565.39,28.36,I LOVE YOU
1.0,0.8799,1.0,1.0,0.0,4899.59,17098.89,-18129.49,239.51,451.39,47.36,I LOVE YOU
1.0,0.8112,0.9928,1.0,0.0,5123.59,17250.89,-18261.49,113.51,204.39,197.36,I LOVE YOU
1.0,0.9753,0.9496,1.0,0.0,5363.59,17342.89,-18141.49,-25.49,142.39,109.36,I LOVE YOU
1.0,1.0,0.9202,1.0,0.0884,5267.59,17122.89,-18253.49,-88.49,125.39,106.36,I LOVE YOU
1.0,0.9465,1.0,1.0,0.0,5183.59,17190.89,-18449.49,-66.49,-372.61,158.36,I LOVE YOU
1.0,0.9566,1.0,1.0,0.0,5127.59,17506.89,-18257.49,-233.49,-445.61,133.36,I LOVE YOU
0.8977,1.0,1.0,1.0,0.0,5003.59,17594.89,-18121.49,-454.49,-299.61,-26.64,I LOVE YOU
1.0,0.8927,1.0,1.0,0.0,5115.59,17418.89,-17969.49,-418.49,-200.61,-170.64,I LOVE YOU
1.0,0.938,1.0,1.0,0.0,4827.59,17290.89,-17801.49,-292.49,-60.61,-122.64,I LOVE YOU
1.0,1.0,0.9897,1.0,0.0,4703.59,17342.89,-17721.49,-80.49,-183.61,-48.64,I LOVE YOU
1.0,0.8607,0.9916,1.0,0.0,4863.59,17250.89,-17669.49,62.51,-116.61,-5.64,I LOVE YOU
1.0,0.8575,1.0,1.0,0.0,4915.59,17494.89,-17721.49,138.51,102.39,37.36,I LOVE YOU
1.0,0.9891,1.0,1.0,0.0,4915.59,17390.89,-17769.49,82.51,172.39,105.36,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,5107.59,17242.89,-17921.49,280.51,-123.61,207.36,I LOVE YOU
0.9345,0.9241,0.9383,1.0,0.0,5263.59,17350.89,-17821.49,315.51,42.39,159.36,I LOVE YOU
1.0,0.9652,1.0,1.0,0.0,5323.59,17238.89,-18129.49,323.51,21.39,23.36,I LOVE YOU
0.8863,0.8916,1.0,1.0,0.0,5391.59,17398.89,-18137.49,52.51,149.39,-58.64,I LOVE YOU
0.8343,0.9678,1.0,1.0,0.0,4919.59,17238.89,-18313.49,-112.49,239.39,-49.64,I LOVE YOU
1.0,1.0,0.9947,1.0,0.0,4999.59,17234.89,-18321.49,-77.49,-345.61,182.36,I LOVE YOU
1.0,0.9156,1.0,1.0,0.0,5247.59,17290.89,-18157.49,-36.49,-133.61,58.36,I LOVE YOU
1.0,0.8762,0.9991,1.0,0.0,4919.59,17410.89,-18145.49,-34.49,-51.61,-43.64,I LOVE YOU
1.0,0.8075,0.9227,1.0,0.0,5111.59,17338.89,-17965.49,-178.49,-187.61,-100.64,I LOVE YOU
1.0,0.8464,0.8032,0.778,0.2328,5139.59,17346.89,-17997.49,-110.49,381.39,-269.64,I LOVE YOU
1.0,0.8522,0.9678,1.0,0.0,4779.59,17226.89,-17861.49,-119.49,231.39,-181.64,I LOVE YOU
1.0,0.8565,1.0,1.0,0.0,4983.59,17162.89,-17817.49,9.51,-107.61,-12.64,I LOVE YOU
0.9991,0.9513,1.0,1.0,0.0,4947.59,17402.89,-17817.49,14.51,-66.61,-7.64,I LOVE YOU
0.956,0.9774,1.0,1.0,0.0,5215.59,17374.89,-17689.49,-123.49,325.39,-46.64,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,5123.59,17274.89,-17781.49,-153.49,506.39,-139.64,I LOVE YOU
0.8736,0.8661,0.9859,1.0,0.0,4927.59,17190.89,-18009.49,82.51,-80.61,73.36,I LOVE YOU
1.0,0.9391,0.9008,1.0,0.0,5235.59,17310.89,-17953.49,118.51,-337.61,109.36,I LOVE YOU
1.0,0.8645,0.9997,1.0,0.0,5279.59,17510.89,-17997.49,-14.49,67.39,-173.64,I LOVE YOU
1.0,0.8916,0.9809,1.0,0.0,5091.59,17346.89,-18161.49,-4.49,187.39,-250.64,I LOVE YOU
1.0,0.9396,1.0,1.0,0.0,5091.59,17410.89,-17949.49,57.51,184.39,-309.64,I LOVE YOU
1.0,0.9215,1.0,1.0,0.0,4699.59,17270.89,-18085.49,210.51,-266.61,-88.64,I LOVE YOU
1.0,0.9332,1.0,1.0,0.0,4887.59,17458.89,-17969.49,304.51,-411.61,-5.64,I LOVE YOU
0.9801,0.9694,1.0,1.0,0.0,4907.59,17490.89,-17809.49,129.51,120.39,-241.64,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,4787.59,17110.89,-17929.49,149.51,345.39,-146.64,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,4747.59,17242.89,-18169.49,306.51,108.39,44.36,I LOVE YOU
0.9319,0.8661,1.0,1.0,0.0,5059.59,17406.89,-18109.49,238.51,-12.61,107.36,I LOVE YOU
1.0,0.9375,1.0,1.0,0.0,5143.59,17214.89,-18105.49,158.51,79.39,-16.64,I LOVE YOU
1.0,0.881,0.9984,1.0,0.0,5175.59,17194.89,-18277.49,141.51,-10.61,-129.64,I LOVE YOU
1.0,0.8581,0.9728,1.0,0.1765,5119.59,17318.89,-18069.49,-12.49,131.39,-168.64,I LOVE YOU
1.0,0.8357,0.8244,1.0,0.0743,5047.59,17218.89,-18157.49,-72.49,-146.61,-55.64,I LOVE YOU
1.0,0.8123,0.9434,1.0,0.0,5019.59,17278.89,-18077.49,-84.49,-99.61,-103.64,I LOVE YOU
1.0,0.897,1.0,1.0,0.0,4891.59,17290.89,-18109.49,2.51,-112.61,-119.64,I LOVE YOU
0.9826,0.9412,1.0,1.0,0.0,4999.59,17454.89,-17801.49,44.51,-247.61,-127.64,I LOVE YOU
0.9345,1.0,1.0,1.0,0.0,5047.59,17438.89,-17833.49,5.51,103.39,-300.64,I LOVE YOU
0.8369,1.0,1.0,1.0,0.0,4619.59,17414.89,-17961.49,23.51,-13.61,-107.64,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,5099.59,17434.89,-17821.49,194.51,-492.61,4.36,I LOVE YOU
1.0,0.9593,1.0,1.0,0.0,5199.59,17546.89,-17689.49,38.51,-89.61,-169.64,I LOVE YOU
1.0,0.881,1.0,1.0,0.0,4911.59,17382.89,-17913.49,121.51,103.39,-159.64,I LOVE YOU
1.0,0.8027,0.8695,1.0,0.0,4931.59,17478.89,-18037.49,114.51,-149.61,15.36,I LOVE YOU
1.0,0.8496,0.8776,1.0,0.0,5103.59,17390.89,-18129.49,166.51,-366.61,129.36,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,5195.59,17330.89,-18141.49,325.51,-671.61,57.36,I LOVE YOU
0.9497,0.9087,0.9897,1.0,0.0,5007.59,17582.89,-18297.49,-42.49,-1.61,-227.64,I LOVE YOU
1.0,0.9497,1.0,1.0,0.0,4467.59,17418.89,-18529.49,-319.49,70.39,-103.64,I LOVE YOU
0.956,0.9098,1.0,1.0,0.0,4591.59,17426.89,-18289.49,-254.49,-465.61,399.36,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,5075.59,17486.89,-17733.49,93.51,-275.61,469.36,I LOVE YOU
0.8381,1.0,1.0,1.0,0.0,4891.59,17502.89,-17613.49,50.51,230.39,255.36,I LOVE YOU
1.0,0.9795,1.0,1.0,0.0,4947.59,17126.89,-17849.49,290.51,-67.61,286.36,I LOVE YOU
1.0,0.8746,1.0,1.0,0.0,5423.59,17274.89,-17733.49,339.51,110.39,161.36,I LOVE YOU
1.0,0.8235,1.0,1.0,0.0,5359.59,17242.89,-17881.49,414.51,399.39,-17.64,I LOVE YOU
1.0,0.8149,0.9252,1.0,0.254,5223.59,17082.89,-18053.49,304.51,121.39,-36.64,I LOVE YOU
1.0,0.922,1.0,1.0,0.0,5279.59,16942.89,-18241.49,171.51,-187.61,41.36,I LOVE YOU
0.9116,0.8687,1.0,1.0,0.0,4975.59,16886.89,-18405.49,-73.49,-380.61,24.36,I LOVE YOU
1.0,0.9588,1.0,1.0,0.0,5095.59,17066.89,-18461.49,-107.49,-294.61,156.36,I LOVE YOU
0.975,0.8996,1.0,1.0,0.0,5015.59,17286.89,-18445.49,-300.49,-451.61,170.36,I LOVE YOU
0.8901,0.9502,0.9609,1.0,0.0,5147.59,17330.89,-18397.49,-389.49,-412.61,155.36,I LOVE YOU
0.8939,0.9588,1.0,1.0,0.0,4955.59,17198.89,-18477.49,-228.49,-678.61,224.36,I LOVE YOU
0.9801,0.8549,0.9609,1.0,0.0,5247.59,17250.89,-18201.49,-36.49,-906.61,111.36,I LOVE YOU
1.0,0.8991,0.9991,1.0,0.0,5147.59,17326.89,-18289.49,-18.49,-459.61,-6.64,I LOVE YOU
1.0,0.8629,1.0,1.0,0.0,4631.59,17218.89,-18329.49,-140.49,-1050.61,268.36,I LOVE YOU
1.0,0.7531,0.9071,1.0,0.0,4883.59,17302.89,-17909.49,-236.49,-1117.61,184.36,I LOVE YOU
1.0,0.8687,0.9997,1.0,0.0,5259.59,17062.89,-17641.49,-202.49,-242.61,-89.64,I LOVE YOU
1.0,0.8954,1.0,1.0,0.0,4951.59,16746.89,-17733.49,188.51,-373.61,-189.64,I LOVE YOU
1.0,0.9284,1.0,1.0,0.0,5067.59,17242.89,-17933.49,782.51,-198.61,-242.64,I LOVE YOU
0.8952,0.9316,1.0,1.0,0.0,4695.59,17538.89,-18421.49,651.51,-77.61,-462.64,I LOVE YOU
0.9155,1.0,1.0,1.0,0.0,4739.59,17294.89,-18489.49,317.51,-262.61,-326.64,I LOVE YOU
1.0,0.9843,1.0,1.0,0.0,4795.59,17314.89,-18321.49,293.51,-228.61,-318.64,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,4595.59,17394.89,-18217.49,287.51,-171.61,-268.64,I LOVE YOU
1.0,0.8799,1.0,1.0,0.0,4855.59,17534.89,-18029.49,161.51,-127.61,-186.64,I LOVE YOU
1.0,0.7947,1.0,1.0,0.0,4919.59,17542.89,-18021.49,84.51,298.39,-160.64,I LOVE YOU
1.0,0.8986,1.0,1.0,0.0,4779.59,17398.89,-18369.49,179.51,162.39,24.36,I LOVE YOU
1.0,0.9524,1.0,1.0,0.0215,5139.59,17502.89,-18377.49,323.51,344.39,148.36,I LOVE YOU
1.0,0.9082,1.0,1.0,0.0,4907.59,17562.89,-18385.49,352.51,585.39,154.36,I LOVE YOU
0.9839,0.9534,1.0,1.0,0.0,5263.59,17522.89,-18393.49,212.51,506.39,158.36,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,5271.59,17438.89,-18225.49,261.51,571.39,31.36,I LOVE YOU
0.9383,1.0,1.0,1.0,0.0,5171.59,17322.89,-18253.49,296.51,444.39,17.36,I LOVE YOU
0.989,0.9785,1.0,1.0,0.0,5119.59,17118.89,-18217.49,348.51,-57.61,156.36,I LOVE YOU
1.0,0.873,1.0,1.0,0.0,5307.59,17330.89,-18273.49,283.51,-81.61,82.36,I LOVE YOU
1.0,0.8778,0.9884,1.0,0.0,5055.59,17258.89,-18517.49,20.51,94.39,-29.64,I LOVE YOU
1.0,0.8687,0.9252,1.0,0.0,4999.59,17142.89,-18545.49,-231.49,119.39,57.36,I LOVE YOU
1.0,0.8096,0.9102,0.3756,0.0,4823.59,17142.89,-18697.49,-174.49,-4.61,211.36,I LOVE YOU
0.9471,0.7926,0.8532,1.0,0.0,4959.59,17254.89,-18241.49,-94.49,-190.61,254.36,I LOVE YOU
1.0,0.9689,0.9659,1.0,0.0,5307.59,17526.89,-17957.49,-211.49,315.39,53.36,I LOVE YOU
1.0,0.9481,1.0,1.0,0.0,5371.59,17138.89,-17981.49,-212.49,666.39,-205.64,I LOVE YOU
1.0,0.9998,1.0,1.0,0.0,4935.59,17150.89,-18133.49,-43.49,474.39,-174.64,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,4827.59,17134.89,-18085.49,72.51,-45.61,2.36,I LOVE YOU
1.0,0.9087,0.9897,1.0,0.0,5087.59,17134.89,-18025.49,173.51,-19.61,-23.64,I LOVE YOU
0.9902,0.8698,0.9571,1.0,0.0,5091.59,17286.89,-18237.49,228.51,256.39,-181.64,I LOVE YOU
1.0,0.8826,0.9828,1.0,0.0,4863.59,17470.89,-18313.49,17.51,273.39,-158.64,I LOVE YOU
1.0,0.9412,1.0,1.0,0.0,4867.59,17194.89,-18305.49,60.51,127.39,-44.64,I LOVE YOU
1.0,0.9769,1.0,1.0,0.0321,5127.59,17230.89,-18369.49,175.51,-106.61,81.36,I LOVE YOU
1.0,0.8117,1.0,1.0,0.0,5339.59,17466.89,-18441.49,106.51,23.39,-104.64,I LOVE YOU
1.0,0.9609,1.0,1.0,0.0,5267.59,17322.89,-18469.49,-127.49,368.39,-329.64,I LOVE YOU
1.0,0.9513,1.0,1.0,0.0,5023.59,17190.89,-18461.49,-30.49,124.39,-215.64,I LOVE YOU
1.0,0.9891,1.0,1.0,0.0,4907.59,17278.89,-18301.49,14.51,-296.61,-115.64,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,4843.59,17322.89,-18269.49,-64.49,-263.61,-15.64,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,4967.59,17294.89,-18181.49,-206.49,153.39,-74.64,I LOVE YOU
0.9966,0.849,0.9903,1.0,0.0,4779.59,17318.89,-18321.49,-81.49,-13.61,18.36,I LOVE YOU
1.0,0.8884,0.9759,1.0,0.0,4919.59,17174.89,-18161.49,70.51,-61.61,197.36,I LOVE YOU
1.0,0.832,1.0,1.0,0.0,4951.59,17382.89,-18281.49,114.51,-141.61,214.36,I LOVE YOU
1.0,0.8139,1.0,1.0,0.0,5035.59,17526.89,-18201.49,52.51,143.39,113.36,I LOVE YOU
0.9155,0.8591,0.9327,0.3756,0.0,4995.59,17270.89,-18349.49,-5.49,355.39,-5.64,I LOVE YOU
0.9738,0.9076,1.0,1.0,0.0,4839.59,17198.89,-18457.49,102.51,91.39,110.36,I LOVE YOU
1.0,0.9598,1.0,1.0,0.0,5083.59,17342.89,-18369.49,140.51,-249.61,264.36,I LOVE YOU
0.9395,0.9716,0.9258,1.0,0.0,5191.59,17346.89,-18269.49,9.51,-150.61,169.36,I LOVE YOU
0.8166,1.0,1.0,1.0,0.0,5195.59,17282.89,-18305.49,-47.49,291.39,-73.64,I LOVE YOU
0.8686,0.9252,0.8651,1.0,0.0,4955.59,17114.89,-18265.49,-52.49,303.39,-61.64,I LOVE YOU
1.0,0.9428,0.9521,1.0,0.0,4835.59,17102.89,-18309.49,124.51,-321.61,278.36,I LOVE YOU
1.0,0.857,0.979,1.0,0.0,5375.59,17494.89,-18245.49,61.51,-264.61,142.36,I LOVE YOU
1.0,0.9183,1.0,1.0,0.187,5139.59,17390.89,-18361.49,-64.49,286.39,-115.64,I LOVE YOU
1.0,0.8373,0.9809,1.0,0.0,4935.59,17146.89,-18461.49,-65.49,119.39,-8.64,I LOVE YOU
1.0,0.7723,0.9008,1.0,0.0,5071.59,17338.89,-18289.49,17.51,-149.61,119.36,I LOVE YOU
1.0,0.9177,1.0,1.0,0.0,5247.59,17290.89,-18165.49,-10.49,-13.61,135.36,I LOVE YOU
1.0,0.9689,1.0,1.0,0.0,5263.59,17198.89,-18245.49,-42.49,88.39,49.36,I LOVE YOU
0.9395,0.9923,0.9671,1.0,0.0,5203.59,17354.89,-18257.49,-115.49,303.39,-84.64,I LOVE YOU
1.0,0.9124,1.0,1.0,0.0,4831.59,17182.89,-18401.49,-48.49,-128.61,94.36,I LOVE YOU
0.9953,0.8442,0.9402,1.0,0.0,5203.59,17214.89,-18281.49,-40.49,-383.61,151.36,I LOVE YOU
1.0,0.8522,1.0,1.0,0.0,5171.59,17206.89,-18277.49,24.51,57.39,-88.64,I LOVE YOU
1.0,0.8746,0.9621,1.0,0.0,5147.59,17122.89,-18017.49,-28.49,251.39,-163.64,I LOVE YOU
1.0,0.7718,0.9133,1.0,0.0,4963.59,17114.89,-18093.49,40.51,-10.61,21.36,I LOVE YOU
1.0,0.7771,0.9552,0.9244,0.0,5059.59,17198.89,-18117.49,128.51,-192.61,104.36,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,5163.59,17270.89,-18201.49,56.51,200.39,-5.64,I LOVE YOU
1.0,0.9337,1.0,1.0,0.0,5235.59,17302.89,-18361.49,52.51,181.39,-132.64,I LOVE YOU
0.9776,0.9423,1.0,1.0,0.0,5159.59,17210.89,-18445.49,-109.49,18.39,-150.64,I LOVE YOU
0.8483,0.9412,0.9578,1.0,0.0,5103.59,17242.89,-18421.49,-189.49,-49.61,-125.64,I LOVE YOU
0.899,0.9801,0.9327,1.0,0.0,5303.59,17362.89,-18353.49,-91.49,-16.61,-131.64,I LOVE YOU
1.0,0.922,1.0,1.0,0.0,5023.59,17338.89,-18221.49,-103.49,74.39,-168.64,I LOVE YOU
1.0,0.9145,1.0,1.0,0.0,4879.59,17330.89,-18245.49,38.51,-213.61,31.36,I LOVE YOU
1.0,0.8586,0.9521,1.0,0.0,5139.59,17490.89,-18081.49,27.51,-17.61,-30.64,I LOVE YOU
1.0,0.8224,0.8332,1.0,0.0,4983.59,17230.89,-18253.49,79.51,309.39,-90.64,I LOVE YOU
1.0,0.7206,0.9653,1.0,0.0,4931.59,17314.89,-18253.49,299.51,-172.61,150.36,I LOVE YOU
1.0,0.9114,1.0,1.0,0.0,5043.59,17250.89,-18417.49,270.51,-294.61,175.36,I LOVE YOU
1.0,0.9817,1.0,1.0,0.0,5135.59,17338.89,-18305.49,197.51,14.39,95.36,I LOVE YOU
0.994,1.0,1.0,1.0,0.0,5151.59,17258.89,-18465.49,82.51,15.39,-34.64,I LOVE YOU
0.8407,0.9284,1.0,1.0,0.0,5031.59,17238.89,-18513.49,-89.49,-16.61,16.36,I LOVE YOU
0.8343,0.987,0.9477,1.0,0.0,5171.59,17134.89,-18393.49,-121.49,-40.61,43.36,I LOVE YOU
1.0,1.0,1.0,1.0,0.0,5015.59,17042.89,-18309.49,-71.49,-209.61,115.36,I LOVE YOU
1.0,0.9604,1.0,1.0,0.0,5287.59,17238.89,-18117.49,28.51,-219.61,154.36,I LOVE YOU
1.0,0.84,0.9809,1.0,0.0,5207.59,17346.89,-18137.49,77.51,94.39,-88.64,I LOVE YOU
1.0,0.8517,0.9252,1.0,0.5428,4903.59,17282.89,-18317.49,83.51,20.39,-63.64,I LOVE YOU
1.0,0.9177,1.0,1.0,0.0,4959.59,17338.89,-18409.49,191.51,-433.61,122.36,I LOVE YOU
1.0,0.9359,1.0,1.0,0.0,5163.59,17378.89,-18277.49,193.51,-187.61,4.36,I LOVE YOU
1.0,0.7734,1.0,1.0,0.0426,1183.59,17694.89,-16509.49,-383.49,467.39,95.36,I LOVE YOU
0.9788,1.0,1.0,1.0,0.0,1271.59,17566.89,-16377.49,-172.49,380.39,149.36,I LOVE YOU
0.2043,1.0,1.0,1.0,0.0,995.59,17462.89,-16529.49,161.51,312.39,165.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1295.59,17782.89,-16297.49,328.51,-135.61,341.36,I LOVE YOU
0.2728,1.0,1.0,1.0,0.0,1603.59,17742.89,-16149.49,142.51,367.39,-51.64,I LOVE YOU
0.6455,1.0,1.0,1.0,0.0,1363.59,17546.89,-16661.49,393.51,735.39,-259.64,I LOVE YOU
1.0,0.8235,0.9966,1.0,0.0,1383.59,17414.89,-16733.49,608.51,10.39,-5.64,I LOVE YOU
1.0,0.4617,0.38,0.0,1.0,1459.59,17530.89,-16641.49,653.51,160.39,133.36,I LOVE YOU
1.0,0.4239,0.494,0.089,1.0,1467.59,17970.89,-16625.49,307.51,275.39,-19.64,I LOVE YOU
1.0,0.6684,0.4971,0.0,1.0,1687.59,17594.89,-16901.49,-169.49,674.39,-422.64,I LOVE YOU
1.0,0.7212,0.7187,0.6622,0.0,1163.59,17290.89,-17129.49,-408.49,438.39,-486.64,I LOVE YOU
0.8001,1.0,1.0,1.0,0.0,1071.59,17506.89,-16865.49,-222.49,-577.61,151.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1375.59,17846.89,-16429.49,-287.49,-438.61,97.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1219.59,17810.89,-16465.49,-514.49,121.39,-228.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1007.59,17654.89,-16349.49,-534.49,177.39,-223.64,I LOVE YOU
0.814,1.0,1.0,1.0,0.0,891.59,17358.89,-16277.49,-165.49,85.39,-108.64,I LOVE YOU
1.0,0.8288,1.0,1.0,0.0,891.59,17374.89,-16365.49,129.51,-178.61,148.36,I LOVE YOU
1.0,0.4655,0.6623,0.0,1.0,1019.59,17738.89,-16421.49,260.51,-49.61,199.36,I LOVE YOU
1.0,0.2199,0.2924,0.0,0.7506,1183.59,17610.89,-16517.49,94.51,303.39,55.36,I LOVE YOU
1.0,0.4298,0.4376,0.0,0.0,1027.59,17342.89,-16637.49,235.51,-279.61,377.36,I LOVE YOU
1.0,0.6871,0.8989,1.0,0.0,1299.59,17354.89,-16605.49,273.51,-810.61,792.36,I LOVE YOU
0.9763,1.0,1.0,1.0,0.0,1779.59,17554.89,-16385.49,245.51,-424.61,596.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1847.59,18166.89,-16233.49,9.51,44.39,-34.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1463.59,17514.89,-16565.49,-95.49,171.39,-212.64,I LOVE YOU
0.5212,1.0,1.0,1.0,0.0,1299.59,17506.89,-16569.49,156.51,-652.61,59.36,I LOVE YOU
0.8559,1.0,1.0,1.0,0.0,1443.59,17810.89,-16485.49,21.51,-420.61,-5.64,I LOVE YOU
1.0,0.8405,0.9171,1.0,0.0,1475.59,17790.89,-16517.49,-159.49,-57.61,-215.64,I LOVE YOU
1.0,0.3866,0.2968,0.0,1.0,1091.59,17318.89,-16617.49,-37.49,-264.61,-316.64,I LOVE YOU
1.0,0.247,0.1372,0.0,1.0,1291.59,17666.89,-16489.49,-38.49,-447.61,-170.64,I LOVE YOU
1.0,0.7116,0.5534,0.0,1.0,1419.59,17426.89,-16573.49,-28.49,-106.61,-171.64,I LOVE YOU
1.0,0.8091,0.7687,0.5768,0.0,1243.59,17766.89,-16461.49,-75.49,79.39,-197.64,I LOVE YOU
0.8724,1.0,1.0,1.0,0.0,1155.59,17570.89,-16505.49,-241.49,268.39,-327.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1135.59,17418.89,-16697.49,-22.49,-75.61,-269.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1139.59,17698.89,-16573.49,-26.49,-126.61,-147.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1407.59,17802.89,-16441.49,-122.49,50.39,-188.64,I LOVE YOU
0.269,1.0,1.0,1.0,0.0,1255.59,17766.89,-16401.49,-150.49,216.39,-384.64,I LOVE YOU
1.0,0.8096,0.9797,1.0,0.0,1183.59,17478.89,-16457.49,29.51,117.39,-346.64,I LOVE YOU
1.0,0.3903,0.4326,0.0,1.0,1175.59,17630.89,-16641.49,11.51,240.39,-376.64,I LOVE YOU
1.0,0.6125,0.4877,0.0,1.0,1035.59,17738.89,-16557.49,139.51,-115.61,-277.64,I LOVE YOU
1.0,0.5129,0.6229,0.7049,0.976,1211.59,17850.89,-16457.49,-14.49,-43.61,-246.64,I LOVE YOU
1.0,0.6674,0.8007,1.0,0.0,1151.59,17642.89,-16349.49,-178.49,415.39,-427.64,I LOVE YOU
0.8343,1.0,1.0,1.0,0.0,1063.59,17658.89,-16505.49,-171.49,403.39,-185.64,I LOVE YOU
0.2588,1.0,1.0,1.0,0.0,1055.59,17286.89,-16641.49,132.51,-321.61,48.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1391.59,17738.89,-16353.49,560.51,-45.61,99.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1159.59,17970.89,-16593.49,242.51,154.39,-139.64,I LOVE YOU
0.8483,1.0,1.0,1.0,0.0,1327.59,17562.89,-16729.49,0.51,50.39,-154.64,I LOVE YOU
1.0,0.7585,0.979,1.0,0.0,1075.59,17450.89,-16673.49,19.51,-341.61,139.36,I LOVE YOU
1.0,0.4244,0.5046,0.0,1.0,1115.59,17470.89,-16553.49,176.51,-322.61,159.36,I LOVE YOU
1.0,0.4841,0.6461,0.0,1.0,1263.59,17966.89,-16525.49,-103.49,-348.61,-17.64,I LOVE YOU
1.0,0.2987,0.5472,0.0,0.5076,1219.59,17578.89,-16509.49,-81.49,201.39,-267.64,I LOVE YOU
1.0,0.7563,0.688,1.0,0.0,987.59,17218.89,-16565.49,173.51,-414.61,67.36,I LOVE YOU
0.8483,1.0,1.0,1.0,0.0,1131.59,17622.89,-16569.49,363.51,-576.61,133.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1215.59,17826.89,-16625.49,-59.49,-94.61,-254.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1163.59,17486.89,-16573.49,3.51,165.39,-313.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1051.59,17494.89,-16577.49,171.51,-130.61,-108.64,I LOVE YOU
0.6683,1.0,1.0,1.0,0.0,847.59,17486.89,-16601.49,306.51,-634.61,125.36,I LOVE YOU
1.0,0.7984,0.9352,1.0,0.0,1331.59,17790.89,-16337.49,158.51,-228.61,-68.64,I LOVE YOU
1.0,0.4505,0.5678,0.0,0.8563,1183.59,17666.89,-16445.49,110.51,-86.61,-174.64,I LOVE YOU
1.0,0.3461,0.1472,0.0,1.0,1007.59,17614.89,-16577.49,64.51,-197.61,-63.64,I LOVE YOU
1.0,0.7041,0.626,0.0,1.0,979.59,17566.89,-16661.49,94.51,-199.61,-65.64,I LOVE YOU
1.0,0.7201,0.7356,1.0,0.0,947.59,17610.89,-16769.49,175.51,-348.61,29.36,I LOVE YOU
0.8153,1.0,1.0,1.0,0.0,1191.59,17674.89,-16669.49,63.51,-70.61,-112.64,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,827.59,17594.89,-16949.49,-5.49,64.39,-167.64,I LOVE YOU
0.2119,1.0,1.0,1.0,0.0,719.59,17874.89,-16801.49,-137.49,-221.61,1.36,I LOVE YOU
0.0,1.0,1.0,1.0,0.0,1051.59,17598.89,-16741.49,-71.49,-130.61,52.36,I LOVE YOU
0.3894,1.0,1.0,1.0,0.0,779.59,17882.89,-16337.49,50.51,-202.61,215.36,I LOVE YOU
1.0,0.783,0.9509,1.0,0.0,819.59,17742.89,-16161.49,104.51,-428.61,442.36,I LOVE YOU
1.0,0.532,0.6479,0.0,1.0,871.59,17578.89,-15921.49,63.51,-92.61,477.36,I LOVE YOU
1.0,0.5081,0.5591,0.0,1.0,871.59,17550.89,-15941.49,475.51,-445.61,800.36,I LOVE YOU
1.0,0.6018,0.6842,0.0524,1.0,1091.59,17682.89,-15749.49,661.51,-649.61,945.36,I LOVE YOU
1.0,0.8474,0.683,0.7659,0.0,1471.59,17786.89,-15793.49,794.51,-338.61,693.36,I LOVE YOU
0.8432,1.0,1.0,1.0,0.0,1131.59,17314.89,-16245.49,965.51,-370.61,460.36,I LOVE YOU
0.1993,1.0,1.0,1.0,0.0,1367.59,17426.89,-16465.49,1074.51,-398.61,497.36,I LOVE YOU
0.288,1.0,1.0,1.0,0.0,1667.59,17334.89,-16661.49,1024.51,-459.61,329.36,I LOVE YOU
